timestamp,location,fuel_type,city,state,total_gallons_sold,delivery_count,delivery_volume,tank_count
2026-03-16 00:05:34,"0118 - Springfield, IL",Diesel,Springfield,IL,0.0,0,0,3
2026-03-16 00:05:34,"0118 - Springfield, IL",Unlead,Springfield,IL,0.0,0,0,1
2026-03-16 00:05:34,"0132 - Champaign, IL",Diesel,Champaign,IL,0.0,0,0,3
2026-03-16 00:05:34,"0132 - Champaign, IL",Unlead,Champaign,IL,38.70899999999892,0,0,1
2026-03-16 00:05:34,"0136 - Cottage Grove, WI",Diesel,Cottage Grove,WI,92.64800000000014,0,0,2
2026-03-16 00:05:34,"0136 - Cottage Grove, WI",Unlead,Cottage Grove,WI,0.0,0,0,1
2026-03-16 00:05:34,"0139 - Tuscola, IL",Diesel,Tuscola,IL,0.0,0,0,1
2026-03-16 00:05:34,"0139 - Tuscola, IL",Unlead,Tuscola,IL,0.0,0,0,2
2026-03-16 00:05:34,"0140 - Mendota, IL",Diesel,Mendota,IL,0.0,0,0,2
2026-03-16 00:05:34,"0140 - Mendota, IL",Unlead,Mendota,IL,7.0,0,0,2
2026-03-16 00:05:34,"0141 - Brazil, IN",Diesel,Brazil,IN,0.0,0,0,4
2026-03-16 00:05:34,"0141 - Brazil, IN",Unlead,Brazil,IN,0.0,0,0,1
2026-03-16 00:05:34,"0144 - Elk Run Height, IA",Diesel,Elk Run Height,IA,0.0,0,0,4
2026-03-16 00:05:34,"0144 - Elk Run Height, IA",Unlead,Elk Run Height,IA,0.0,0,0,2
2026-03-16 00:05:34,"0145 - Fenton, MO",Diesel,Fenton,MO,78.0,0,0,2
2026-03-16 00:05:34,"0145 - Fenton, MO",Unlead,Fenton,MO,11.0,0,0,1
2026-03-16 00:05:34,"0157 - Okawville, IL",Diesel,Okawville,IL,125.0,0,0,3
2026-03-16 00:05:34,"0157 - Okawville, IL",Unlead,Okawville,IL,54.4350000000004,0,0,1
2026-03-16 00:05:34,"0181 - Springfield, IL",Diesel,Springfield,IL,0.0,0,0,3
2026-03-16 00:05:34,"0181 - Springfield, IL",Unlead,Springfield,IL,8.643000000000029,0,0,1
2026-03-16 00:05:34,"0185 - McLean, IL",Diesel,McLean,IL,23.016200000000936,0,0,4
2026-03-16 00:05:34,"0185 - McLean, IL",Unlead,McLean,IL,8.378699999999753,0,0,1
2026-03-16 00:05:34,"0186 - Minonk, IL",Diesel,Minonk,IL,0.0,0,0,3
2026-03-16 00:05:34,"0186 - Minonk, IL",Unlead,Minonk,IL,0.0,0,0,1
2026-03-16 00:05:34,"0187 - Chicago, IL",Diesel,Chicago,IL,0.0,0,0,3
2026-03-16 00:05:34,"0187 - Chicago, IL",Unlead,Chicago,IL,0.0,0,0,1
2026-03-16 00:05:34,"0203 - Rockford, IL",Diesel,Rockford,IL,55.60399999999936,0,0,1
2026-03-16 00:05:34,"0203 - Rockford, IL",Unlead,Rockford,IL,0.0,0,0,1
2026-03-16 00:05:34,"0205 - South Beloit, IL",Diesel,South Beloit,IL,0.0,0,0,3
2026-03-16 00:05:34,"0205 - South Beloit, IL",Unlead,South Beloit,IL,25.0,0,0,1
2026-03-16 00:05:34,"0206 - Winnebago, IL",Diesel,Winnebago,IL,0.0,0,0,1
2026-03-16 00:05:34,"0206 - Winnebago, IL",Unlead,Winnebago,IL,0.0,0,0,1
2026-03-16 00:05:34,"0209 - Oakdale, WI",Diesel,Oakdale,WI,0.0,0,0,3
2026-03-16 00:05:34,"0209 - Oakdale, WI",Unlead,Oakdale,WI,0.0,0,0,1
2026-03-16 00:05:34,"0210 - Rochelle, IL",Diesel,Rochelle,IL,0.0,0,0,3
2026-03-16 00:05:34,"0210 - Rochelle, IL",Unlead,Rochelle,IL,0.0,0,0,1
2026-03-16 00:05:34,"0211 - Loves Park, IL",Diesel,Loves Park,IL,0.0,0,0,1
2026-03-16 00:05:34,"0211 - Loves Park, IL",Unlead,Loves Park,IL,8.0,0,0,1
2026-03-16 00:05:34,"0225 - Princeton, IL",Diesel,Princeton,IL,0.0,0,0,4
2026-03-16 00:05:34,"0225 - Princeton, IL",Unlead,Princeton,IL,0.0,0,0,2
2026-03-16 00:05:34,"0226 - Greenwood, IN",Diesel,Greenwood,IN,0.0,0,0,2
2026-03-16 00:05:34,"0226 - Greenwood, IN",Unlead,Greenwood,IN,0.0,0,0,2
2026-03-16 00:05:34,"0235 - Hampshire, IL",Diesel,Hampshire,IL,0.0,0,0,2
2026-03-16 00:05:34,"0235 - Hampshire, IL",Unlead,Hampshire,IL,11.0,0,0,2
2026-03-16 00:05:34,"0236 - East Troy, WI",Diesel,East Troy,WI,0.0,0,0,2
2026-03-16 00:05:34,"0236 - East Troy, WI",Unlead,East Troy,WI,0.0,0,0,1
2026-03-16 00:05:34,"0240 - Lake Station, IN",Diesel,Lake Station,IN,48.0,0,0,5
2026-03-16 00:05:34,"0240 - Lake Station, IN",Unlead,Lake Station,IN,8.0,0,0,2
2026-03-16 00:05:34,"0242 - St Robert, MO",Diesel,St Robert,MO,0.0,0,0,4
2026-03-16 00:05:34,"0263 - Ottawa, IL",Diesel,Ottawa,IL,43.0,0,0,3
2026-03-16 00:05:34,"0263 - Ottawa, IL",Unlead,Ottawa,IL,0.0,0,0,1
2026-03-16 00:05:34,"0265 - Dixon, IL",Diesel,Dixon,IL,0.0,0,0,3
2026-03-16 00:05:34,"0265 - Dixon, IL",Unlead,Dixon,IL,0.0,0,0,1
2026-03-16 00:05:34,"0266 - New Berlin, IL",Diesel,New Berlin,IL,0.0,0,0,3
2026-03-16 00:05:34,"0266 - New Berlin, IL",Unlead,New Berlin,IL,14.394000000000233,0,0,1
2026-03-16 00:05:34,"0267 - Pharr, TX",Diesel,Pharr,TX,0.0,0,0,4
2026-03-16 00:05:34,"0267 - Pharr, TX",Unlead,Pharr,TX,0.0,0,0,1
2026-03-16 00:05:34,"0268 - Grayville, IL",Diesel,Grayville,IL,0.0,0,0,3
2026-03-16 00:05:34,"0268 - Grayville, IL",Unlead,Grayville,IL,20.0,0,0,1
2026-03-16 00:05:34,"0269 - Marshall, IL",Diesel,Marshall,IL,0.0,0,0,3
2026-03-16 00:05:34,"0269 - Marshall, IL",Unlead,Marshall,IL,0.0,0,0,1
2026-03-16 00:05:34,"0270 - Moore, TX",Diesel,Moore,TX,317.0,0,0,3
2026-03-16 00:05:34,"0270 - Moore, TX",Unlead,Moore,TX,25.0,0,0,1
2026-03-16 00:05:34,"0271 - Odessa, TX",Diesel,Odessa,TX,0.0,0,0,3
2026-03-16 00:05:34,"0271 - Odessa, TX",Unlead,Odessa,TX,0.0,0,0,1
2026-03-16 00:05:34,"0272 - Encinal, TX",Diesel,Encinal,TX,0.0,0,0,3
2026-03-16 00:05:34,"0272 - Encinal, TX",Unlead,Encinal,TX,0.0,0,0,1
2026-03-16 00:05:34,"0273 - Combes, TX",Diesel,Combes,TX,0.0,0,0,3
2026-03-16 00:05:34,"0273 - Combes, TX",Unlead,Combes,TX,2.4949999999989814,0,0,1
2026-03-16 00:05:34,"0275 - Sonora, TX",Diesel,Sonora,TX,0.0,0,0,3
2026-03-16 00:05:34,"0275 - Sonora, TX",Unlead,Sonora,TX,0.0,0,0,1
2026-03-16 00:05:34,"0276 - Waco, TX",Diesel,Waco,TX,120.68700000000172,0,0,3
2026-03-16 00:05:34,"0276 - Waco, TX",Unlead,Waco,TX,11.576000000000931,0,0,1
2026-03-16 00:05:34,"0277 - New Boston, TX",Diesel,New Boston,TX,0.0,0,0,3
2026-03-16 00:05:34,"0277 - New Boston, TX",Unlead,New Boston,TX,0.0,0,0,1
2026-03-16 00:05:34,"0278 - Brinkley, AR",Diesel,Brinkley,AR,0.0,0,0,3
